1530894838.4688241::   Seriously. Can you imagine if this was done by Trump supporters?? Holy cow.","display_text_range":[46,121]Sentiment(polarity=-0.4055555555555556, subjectivity=0.611111111111111)
1530894838.5461574::Today we covered the deregulation agenda of Scott Pruitt &amp; new EPA head Andrew Wheeler, as well as the future of affirmative action policies under Trump: Sentiment(polarity=0.20909090909090908, subjectivity=0.39488636363636365)
1530894838.636251::RT  And yet, Central American toddlers are vermin, in his view. Sentiment(polarity=0.0, subjectivity=0.125)
1530894838.6758602::Trump starts his day at Trump National Golf Club in Bedminster, NJ.This is Trump's 166th day at a Trump property as president and his 123rd day at a Trump golf club as president."Sentiment(polarity=0.0, subjectivity=0.0)
1530894838.836621::U can train a wild baboon to "act" civilized in short spurts. But at the end of the day it's still a wild baboon. Same with Trump. Sentiment(polarity=0.12, subjectivity=0.425)
1530894838.9161582::FOX NEWS: Food Stamp Enrollment Falls to 8-year Low as Trump Clamps Down on Fraud, Economy ImprovesRead more:  Sentiment(polarity=0.11481481481481481, subjectivity=0.362962962962963)
1530894838.9361374::Trump suggests he would like to test Elizabeth Warren for Native American heritage, "but we have to do it gently because we're in the MeToo generation." Sentiment(polarity=0.1, subjectivity=0.4)
1530894838.9495194::BREAKING: BMW Threatens to cut production at their South Carolina plant if Trump implements new auto tariffs.In other words, another Trump state will possibly face a Trump-caused Recession, and then try and find a way to blame Obama."Sentiment(polarity=0.0037878787878787845, subjectivity=0.6098484848484849)
1530894838.9552019::(Narrator: Putin was actually a KGB agent (and led its successor agency in the late 90s). Putin also:-oversaw the crackdown on Russian media-jails opposition activists -illegally annexed territory from and invaded a sovereign state-...and more But yes, Putin’s “fine”) Sentiment(polarity=0.01944444444444444, subjectivity=0.3666666666666667)
1530894838.9758427::Trump, you're wasting time. The fed. judge ordered you to return the children to their parents. How dare you say mothers could leave the U.S. w\/o their children! What is it about you that disrespects families? You're responsible. You're not going to con your way out of this one."Sentiment(polarity=0.2, subjectivity=0.55)
1530894838.9858322:: Having barked furiously, you can jump back into Trump’s lap and go back to sleep.","display_text_range":[12,93]Sentiment(polarity=-0.25, subjectivity=0.3333333333333333)
1530894838.9957535::  Trump Republican Jim Jordan's enabling molestation of boy wrestlers at Ohio State is yet another example of conservatives' immoral, violent disregard for American children, from shrugging at mass shootings of schoolkids to traumatizing babies with family separation. Sickos!"Sentiment(polarity=-0.4, subjectivity=0.5)
1530894839.0497894::RT  There are two people in a London hospital right now who were poisoned by him. Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)
1530894839.0553973:: Trump's philosophy (apologies to philosophies) is solely utilitarian--dollars and cents, based on his flawed business model from the 1980's. So destructive."Sentiment(polarity=-0.55, subjectivity=0.55)
1530894839.0657504::Trump administration seeks to extend deadline to reunite some migrant families, says identification process will take more time - The Washington Post Sentiment(polarity=0.5, subjectivity=0.5)
1530894839.079771::14 month old boy separated from immigrant parents at the border, was returned after 85 days, covered with lice, had apparently not been bathed - part of lawsuits filed by states against Trump administration  reports  tonight"Sentiment(polarity=0.037500000000000006, subjectivity=0.275)
1530894839.08983::Trump Threatens Americans Who Disagree with Him in Slobbering FOX News Interview Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.0959375::    1\/ He is subject of the investigation as of now but subject can turn to target. Have you been following this? https:\/\/t.co\/M56Gpt5UTs"Sentiment(polarity=-0.1111111111111111, subjectivity=0.25555555555555554)
1530894839.1060014::     As long as you save a buck we can lower the bar to accept men who walk in on naked teenagers, grab p#%$&amp;, mock the disabled, I’m running out of room. You get the picture. Trump is the swamp you claimed he’d drain!"Sentiment(polarity=-0.09999999999999999, subjectivity=0.3666666666666667)
1530894839.110031::  APPALLING! WE ARE BETTER THAN THIS! Approves flight of giant ‘balloon’ costing thousands of pounds near Parliament to embarrass Donald Trump during his visit to London. I hope the homeless &amp; underprivileged close by will comprehend this expenditure!! #NotInMyName"Sentiment(polarity=0.0859375, subjectivity=0.7)
1530894839.1161454::RT  The Donald Trump – Anthony Kennedy scandal keeps looking even more suspicious Sentiment(polarity=0.5, subjectivity=0.5)
1530894839.1256833::RT  Donald Trump is unfit to shine George H.W. Bush's shoes."Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.1360626::America last! Trump's Mar-a-Lago wants to hire 40 more foreigners  Sentiment(polarity=0.2333333333333333, subjectivity=0.22222222222222224)
1530894839.1457129::New report and short explainer video by  founding director Gordon Laxer (@AfterTheSands) on why Canada needs to dump #NAFTA energy proportionality rule:  Sentiment(polarity=0.06818181818181818, subjectivity=0.37727272727272726)
1530894839.1548514::One week after five were shot dead at the Capital Gazette, tonight In Montan Trump say of the media:"Fake news. Bad people.""They're so damn dishonest.""They make the sources up.""These are really bad people.""Sentiment(polarity=-0.48, subjectivity=0.6466666666666666)
1530894839.1548514::In Montana, Trump takes a strange swipe at  “Thousand points of light. What does that mean? I know one thing. Make America Great Again we understand. Putting America first we understand. Thousand points of light, I never quite got that one. What the hell is that?”"Sentiment(polarity=0.2479166666666667, subjectivity=0.5534722222222223)
1530894839.165942::Lets talk about Ted Cruz and campaign finance. In 2012: when he ran for Senate he claimed to personally loan his campaign $1.3 million by liquidating assets. He actually took loans of $1.1m from Goldman Sachs, where his wife was an exec, and Citigroup. @tedcruz #txlege"Sentiment(polarity=0.0, subjectivity=0.2)
1530894839.2159097::Trump has no problem meeting dictators. But allies scare him. Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.2258093::BREAKING: Russian News Outlet TASS reports that the Russian Spy Chief, Sergey Naryshkin, who is under US sanctions, entered the US w\/ Trump's approval.No US officials have mentioned this visit &amp; it appears that TASS released this info to retaliate against Trump's sanctions list"Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.2958732::Troops who joined the military through a program to award citizenship in exchange for urgently needed skills have been targeted by the Trump administration to have their enlistment contracts cancelled - facing possible deportation. Sentiment(polarity=-0.05, subjectivity=0.55)
1530894839.3058112::Alan Dershowitz is a case study of how people who compromise their morals for Trump end up selling their souls.  He's lost his decency and is now contemptuous of others who still live by their principles. Good people detest him.  Of course they shun him. https:\/\/t.co\/VPVBzpBxxf"Sentiment(polarity=0.41818181818181815, subjectivity=0.55)
1530894839.3261418::“Records linking children to their parents have disappeared, and in some cases have been destroyed.” A Chaotic Scramble to Reunite Migrant Families by Deadline Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.3360295::Turnover in the top ranks of Trump’s White House has reached 61 percent. By this point under Obama it was 14 percent and under Bush 5 percent.  Sentiment(polarity=0.25, subjectivity=0.25)
1530894839.3757036::BREAKING: Trump administration seeks to extend deadline to reunite some migrant families, says identification process will take more time Sentiment(polarity=0.5, subjectivity=0.5)
1530894839.3757036::Trump May Be Involved In 1956 Lemonade Stand Scandal, Mueller Investigation Finds Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.3860083::RT  Trump's inauguration fund collected $500,000 from two private prison companies that house detained migrant families. Sentiment(polarity=0.0, subjectivity=0.375)
1530894839.396192::Trump suggests he would like to test Elizabeth Warren for Native American heritage, "but we have to do it gently because we're in the MeToo generation." Sentiment(polarity=0.1, subjectivity=0.4)
1530894839.4059932::RT  ‘I don’t believe them’: Trump doubts sexual abuse accusers and sides with an ally — again Sentiment(polarity=0.5, subjectivity=0.8333333333333334)
1530894839.4157581::These kids at Trump's Montana rally said one of the most important things they want the president to do is build his border wall because Mexicans are “overpopulating us" Sentiment(polarity=0.45, subjectivity=0.75)
1530894839.4360938::Reviving his "Pocahontas" nickname for Sen. Elizabeth Warren, President Trump challenged her to submit to genetic testing to prove that she has Native American ancestors. Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.4862013::FOOD COSTS UP!GASOLINE COSTS UP!RENT COSTS UP!REAL ESTATE TAXES UP!HARD TO WIN!AND THE BOOMERS ARE NOT YET FULLY ENGAGED!SOYLENT_GREEN_APPROCHING!WE\/TRUMP HAD BETTER START BEING EFFECTIVE .....BUT THE #GOP HAS ITS NUTS LIKE COLLINS\/FLAKE\/McPAIN\/MERKOWSKI\/GRAHAM Sentiment(polarity=0.55, subjectivity=0.65)
1530894839.505825::We are still following the 6-year-old girl whose voice we all heard begging to be with her family. She’s still separated from her mother, who the government is holding in immigration detention 1,000 miles away.https:\/\/t.co\/GHd2DyboGV"Sentiment(polarity=0.0, subjectivity=0.1)
1530894839.505825::RT  Does anyone monitor how Trump's family trade the stocks before and after his statements unleashing trade war."Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.5257697::Trump, prompted by nothing, mocks the George H.W. Bush slogan "a thousand points of light": "What the hell was that, by the way. 'Thousand points of light.'""Sentiment(polarity=0.4, subjectivity=0.7)
1530894839.5546885::Nick Ferrari has the perfect response to the baby Trump protest: next time Jean-Claude Juncker comes to London, he's going to fly a giant inflatable of a sozzled EU chief swigging a bottle of brandy. Sentiment(polarity=0.45, subjectivity=0.725)
1530894839.6159163::Dems believe creating jobs is reckless! The flip side: They believe creating welfare is rational!Dems blast booming jobs report, Trump worker agenda, ‘reckless’ Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.655071::(THREAD) Tracking the in-campaign movements\/ties of both Putin and Trump aides—including Trump's closest advisor, Tom Barrack—provides the strongest evidence yet that during the 2016 campaign Trump was illegally negotiating Russia sanctions policy. I hope you'll read and retweet. Sentiment(polarity=-0.5, subjectivity=0.5)
1530894839.675803::Here’s the data on EU’s retaliation list for Trump's steel\/aluminum tariffs. Targets agriculture\/food, consumer goods, steel\/aluminum. Harley-Davidson case shows how US trade policy weakens export competitiveness.   Lucy Lu Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.689683::Maybe if CNN wasn’t giving 59 interviews in 2 months to Stormy Daniels, they would have more time to cover:- 3.9% unemployment rate- Obama’s failed Iran Deal- 51% Trump approval- End of the Korean War- Democrat corruptionCNN airs everything but news."Sentiment(polarity=0.0, subjectivity=0.4)
1530894839.7060537::President Trump donated his entire salaryPresident Obama donated zeroPresident Trump’s net worth went down since announcing his run Obama has made tens of millions since leaving officeMelania works with a staff of 4Michelle worked with a staff of 24"Sentiment(polarity=0.0361111111111111, subjectivity=0.2534722222222222)
1530894839.7257228::Trump, you're wasting time. The fed. judge ordered you to return the children to their parents. How dare you say mothers could leave the U.S. w\/o their children! What is it about you that disrespects families? You're responsible. You're not going to con your way out of this one."Sentiment(polarity=0.2, subjectivity=0.55)
1530894839.7662349::Donald Trump, mocking those concerned about his upcoming meeting with Vladimir Putin: "You know President Putin is KGB" ... "Putin is fine. He's fine. We are all fine, we're all people." Sentiment(polarity=0.4166666666666667, subjectivity=0.5)
1530894839.7758324::  This man Donald Trump is PURE EVIL......","display_text_range":[25,65]Sentiment(polarity=-0.5119047619047619, subjectivity=0.8333333333333334)
1530894839.7758324:: Donald Trump's idea of locker room talk: "Grab that pussy."Jim Jordan's idea of locker room talk: "Let Coach touch you, son. It's cool.""Sentiment(polarity=0.35, subjectivity=0.65)
1530894839.7861276::"Trump sees US allies as vassals and the US military as mercenaries."-- Thinking about this line I heard at a recent conference as NATO summit looms next week. (I wish I could credit the speaker, but I forget who said it.)"Sentiment(polarity=-0.03333333333333333, subjectivity=0.11666666666666665)
1530894839.795696::Last night, Trump went after 2 Veterans at his rabid racist rally last night. John McCain &amp; George H.W. Bush. Laughing at two heroes that are living out their final days. Cruel &amp; absolutely pathetic. Mind-boggling how anyone affiliated with the US Military supports this bastard."Sentiment(polarity=-0.2285714285714286, subjectivity=0.6047619047619046)
1530894839.8057208::RT  Europeans leaders worry Trump wants to fulfill promise to bring American troops home Sentiment(polarity=0.1, subjectivity=0.05)
1530894839.8161259::JUST IN: NY Gov. Andrew Cuomo says he won’t return $64,000 in campaign donations he received from President Trump, despite calling him a racist and having him compared to the KKK"Sentiment(polarity=0.0, subjectivity=0.0)
1530894839.835762::"I believe you are serving as President today because of God’s providence. I believe that same providence brought me into your service." --Scott Pruitt, in resignation letter to Trump. Sentiment(polarity=0.0, subjectivity=0.125)
1530894839.8457696::Generations of red-state farmers are bracing for impact on Friday with the knowledge that President Trump's trade war could destroy their livelihood — and alter the agricultural map forever. Sentiment(polarity=-0.2, subjectivity=0.0)
1530894839.866028::   Sentiment(polarity=0.0, subjectivity=0.0)
